0,0,362,0,87,0
0,0,362,0,86,0
0,0,361,0,86,0
0,0,361,0,86,0
0,0,320,0,49,0
0,0,340,0,67,0
0,0,362,0,87,0
0,0,361,0,86,0
0,0,361,0,86,0
0,0,361,0,86,0
0,0,361,0,86,0
0,0,360,0,86,0
0,0,302,0,33,0
0,0,360,0,86,0
0,0,303,0,35,0
0,0,360,0,86,0
0,0,332,0,62,0
0,0,298,0,29,0
0,0,358,0,85,0
0,0,358,0,85,0
0,0,358,0,85,0
0,0,357,0,84,0
0,0,358,0,85,0
0,0,357,0,86,0
0,0,357,0,84,0
0,0,316,0,47,0
0,0,338,0,68,0
0,0,305,0,38,0
0,0,356,0,85,0
0,0,356,0,85,0
0,0,356,0,85,0
0,0,356,0,85,0
0,0,356,0,85,0
0,0,356,0,85,0
0,0,357,0,86,0
0,0,355,0,85,0
0,0,294,0,30,0
0,0,356,0,86,0
0,0,355,0,85,0
0,0,355,0,86,0
0,0,354,0,85,0
0,0,354,0,85,0
0,0,354,0,85,0
0,0,353,0,84,0
0,0,354,0,85,0
0,0,334,0,67,0
0,0,311,0,46,0
0,0,354,0,85,0
0,0,353,0,85,0
0,0,353,0,85,0
0,0,354,0,86,0
0,0,353,0,85,0
0,0,353,0,85,0
0,0,353,0,86,0
0,0,295,0,32,0
0,0,353,0,85,0
0,0,353,0,85,0
0,0,352,0,85,0
0,0,353,0,86,0
0,0,352,0,86,0
0,0,352,0,85,0
0,0,353,0,86,0
0,0,353,0,85,0
0,0,352,0,85,0
0,0,353,0,86,0
0,0,352,0,85,0
0,0,352,0,86,0
0,0,335,0,70,0
0,0,294,0,33,0
0,0,341,0,77,0
0,0,352,0,85,0
0,0,351,0,85,0
0,0,293,0,32,0
0,0,350,0,85,0
0,0,351,0,85,0
0,0,351,0,85,0
0,0,349,0,83,0
0,0,350,0,85,0
0,0,351,0,85,0
0,0,349,0,84,0
0,0,351,0,85,0
0,0,350,0,85,0
0,0,349,0,85,0
0,0,350,0,86,0
0,0,350,0,85,0
0,0,350,0,85,0
0,0,350,0,86,0
0,0,349,0,85,0
0,0,323,0,60,0
0,0,315,0,55,0
0,0,349,0,85,0
0,0,349,0,85,0
0,0,348,0,84,0
0,0,348,0,85,0
0,0,348,0,85,0
0,0,347,0,84,0
0,0,348,0,85,0
0,0,348,0,85,0
0,0,347,0,84,0
0,0,348,0,85,0
0,0,347,0,84,0
0,0,347,0,85,0
0,0,347,0,86,0
0,0,347,0,85,0
0,0,347,0,85,0
0,0,284,0,30,0
0,0,346,0,85,0
0,0,346,0,85,0
0,0,333,0,72,0
0,0,298,0,41,0
0,0,340,0,80,0
0,0,345,0,84,0
0,0,345,0,85,0
0,0,346,0,85,0
0,0,345,0,85,0
0,0,346,0,85,0
0,0,345,0,86,0
0,0,344,0,84,0
0,0,346,0,85,0
0,0,279,0,26,0
0,0,345,0,85,0
0,0,345,0,85,0
0,0,345,0,85,0
0,0,344,0,85,0
0,0,344,0,85,0
0,0,344,0,85,0
0,0,344,0,85,0
0,0,344,0,85,0
0,0,343,0,85,0
0,0,344,0,85,0
0,0,333,0,75,0
0,0,297,0,42,0
0,0,336,0,78,0
0,0,252,0,18,0
0,0,343,0,84,0
0,0,343,0,85,0
0,0,343,0,85,0
0,0,342,0,85,0
0,0,342,0,85,0
0,0,342,0,85,0
0,0,342,0,85,0
0,0,343,0,85,0
0,0,341,0,84,0
0,0,342,0,85,0
0,0,342,0,85,0
0,0,341,0,84,0
0,0,342,0,85,0
0,0,253,0,19,0
0,0,341,0,84,0
0,0,342,0,86,0
0,0,341,0,85,0
0,0,329,0,73,0
0,0,294,0,42,0
0,0,333,0,78,0
0,0,341,0,85,0
0,0,340,0,85,0
0,0,340,0,84,0
0,0,340,0,85,0
0,0,340,0,85,0
0,0,339,0,84,0
0,0,341,0,85,0
0,0,256,0,23,0
0,0,340,0,84,0
0,0,340,0,85,0
0,0,338,0,84,0
0,0,339,0,85,0
0,0,339,0,84,0
0,0,338,0,84,0
0,0,339,0,85,0
0,0,339,0,85,0
0,0,339,0,85,0
0,0,338,0,85,0
0,0,338,0,85,0
0,0,318,0,66,0
0,0,297,0,47,0
0,0,230,0,17,0
0,0,338,0,84,0
0,0,338,0,84,0
0,0,337,0,84,0
0,0,337,0,84,0
0,0,337,0,84,0
0,0,337,0,84,0
0,0,337,0,84,0
0,0,336,0,83,0
0,0,336,0,83,0
0,0,337,0,84,0
0,0,336,0,83,0
0,0,337,0,84,0
0,0,336,0,83,0
0,0,336,0,84,0
0,0,336,0,84,0
0,0,336,0,84,0
0,0,336,0,84,0
0,0,311,0,62,0
0,0,298,0,49,0
0,0,336,0,85,0
0,0,336,0,84,0
0,0,336,0,84,0
0,0,336,0,85,0
0,0,335,0,84,0
0,0,335,0,84,0
0,0,335,0,84,0
0,0,276,0,31,0
0,0,335,0,84,0
0,0,276,0,30,0
0,0,275,0,29,0
0,0,275,0,30,0
0,0,335,0,83,0
0,0,334,0,83,0
0,0,335,0,83,0
0,0,279,0,34,0
0,0,274,0,30,0
0,0,274,0,30,0
0,0,273,0,29,0
0,0,273,0,29,0
0,0,274,0,30,0
0,0,234,0,22,0
0,0,333,0,83,0
0,0,333,0,82,0
0,0,333,0,82,0
0,0,333,0,83,0
0,0,333,0,82,0
0,0,333,0,83,0
0,0,333,0,83,0
0,0,332,0,83,0
0,0,333,0,83,0
0,0,333,0,84,0
0,0,332,0,83,0
0,0,332,0,83,0
0,0,333,0,84,0
0,0,333,0,83,0
0,0,333,0,84,0
0,0,332,0,84,0
0,0,332,0,84,0
0,0,333,0,84,0
0,0,333,0,84,0
0,0,272,0,30,0
0,0,275,0,34,0
0,0,332,0,84,0
0,0,332,0,84,0
0,0,332,0,85,0
0,0,331,0,84,0
0,0,331,0,85,0
0,0,332,0,84,0
0,0,331,0,84,0
0,0,332,0,84,0
0,0,332,0,84,0
0,0,331,0,84,0
0,0,332,0,85,0
0,0,331,0,84,0
0,0,271,0,31,0
0,0,332,0,85,0
0,0,330,0,84,0
0,0,331,0,84,0
0,0,330,0,84,0
0,0,330,0,83,0
0,0,330,0,84,0
0,0,295,0,52,0
0,0,311,0,67,0
0,0,330,0,84,0
0,0,329,0,83,0
0,0,330,0,84,0
0,0,329,0,83,0
0,0,329,0,84,0
0,0,329,0,84,0
0,0,328,0,83,0
0,0,328,0,84,0
0,0,329,0,84,0
0,0,328,0,83,0
0,0,328,0,84,0
0,0,329,0,84,0
0,0,328,0,84,0
0,0,329,0,84,0
0,0,270,0,31,0
0,0,328,0,83,0
0,0,328,0,84,0
0,0,327,0,84,0
0,0,317,0,74,0
0,0,279,0,41,0
0,0,326,0,83,0
0,0,327,0,84,0
0,0,326,0,84,0
0,0,326,0,83,0
0,0,326,0,84,0
0,0,326,0,83,0
0,0,326,0,84,0
0,0,326,0,84,0
0,0,326,0,83,0
0,0,326,0,84,0
0,0,326,0,84,0
0,0,325,0,83,0
0,0,326,0,84,0
0,0,269,0,30,0
0,0,325,0,83,0
0,0,326,0,84,0
0,0,325,0,83,0
0,0,324,0,83,0
0,0,324,0,83,0
0,0,294,0,55,0
0,0,294,0,56,0
0,0,325,0,84,0
0,0,324,0,83,0
0,0,325,0,84,0
0,0,324,0,84,0
0,0,324,0,83,0
0,0,325,0,84,0
0,0,267,0,30,0
0,0,280,0,44,0
0,0,324,0,84,0
0,0,322,0,82,0
0,0,323,0,83,0
0,0,324,0,84,0
0,0,322,0,83,0
0,0,323,0,84,0
0,0,323,0,83,0
0,0,322,0,83,0
0,0,266,0,30,0
0,0,322,0,83,0
0,0,322,0,83,0
0,0,319,0,80,0
0,0,276,0,40,0
0,0,303,0,65,0
0,0,322,0,83,0
0,0,321,0,82,0
0,0,321,0,83,0
0,0,321,0,83,0
0,0,321,0,83,0
0,0,321,0,83,0
0,0,321,0,83,0
0,0,321,0,83,0
0,0,321,0,84,0
0,0,321,0,83,0
0,0,321,0,83,0
0,0,321,0,83,0
0,0,263,0,30,0
0,0,321,0,83,0
0,0,320,0,83,0
0,0,320,0,82,0
0,0,320,0,83,0
0,0,320,0,83,0
0,0,320,0,83,0
0,0,283,0,48,0
0,0,306,0,70,0
0,0,320,0,83,0
0,0,320,0,82,0
0,0,319,0,82,0
0,0,319,0,82,0
0,0,319,0,82,0
0,0,319,0,83,0
0,0,319,0,82,0
0,0,319,0,82,0
0,0,319,0,82,0
0,0,319,0,83,0
0,0,319,0,82,0
0,0,319,0,83,0
0,0,319,0,83,0
0,0,319,0,83,0
0,0,261,0,30,0
0,0,319,0,83,0
0,0,319,0,83,0
0,0,319,0,83,0
0,0,302,0,67,0
0,0,271,0,39,0
0,0,318,0,82,0
0,0,318,0,82,0
0,0,318,0,82,0
0,0,317,0,82,0
0,0,317,0,82,0
0,0,317,0,82,0
0,0,317,0,82,0
0,0,317,0,82,0
0,0,316,0,81,0
0,0,317,0,82,0
0,0,317,0,83,0
0,0,316,0,82,0
0,0,317,0,83,0
0,0,316,0,83,0
0,0,316,0,82,0
0,0,317,0,83,0
0,0,317,0,83,0
0,0,316,0,82,0
0,0,317,0,83,0
0,0,299,0,67,0
0,0,271,0,42,0
0,0,315,0,82,0
0,0,316,0,83,0
0,0,316,0,83,0
0,0,317,0,83,0
0,0,316,0,83,0
0,0,316,0,83,0
0,0,296,0,67,0
0,0,316,0,82,0
0,0,316,0,83,0
0,0,316,0,83,0
0,0,315,0,82,0
0,0,316,0,83,0
0,0,316,0,83,0
0,0,315,0,83,0
0,0,316,0,83,0
0,0,316,0,83,0
0,0,315,0,82,0
0,0,316,0,83,0
0,0,315,0,83,0
0,0,314,0,83,0
0,0,258,0,33,0
0,0,254,0,28,0
0,0,314,0,83,0
0,0,314,0,82,0
0,0,314,0,82,0
0,0,314,0,83,0
0,0,314,0,82,0
0,0,313,0,82,0
0,0,314,0,83,0
0,0,313,0,83,0
0,0,313,0,82,0
0,0,313,0,82,0
0,0,312,0,82,0
0,0,312,0,82,0
0,0,277,0,51,0
0,0,312,0,82,0
0,0,313,0,82,0
0,0,312,0,82,0
0,0,311,0,82,0
0,0,312,0,82,0
0,0,312,0,83,0
0,0,311,0,82,0
0,0,282,0,55,0
0,0,277,0,50,0
0,0,311,0,82,0
0,0,312,0,83,0
0,0,312,0,82,0
0,0,311,0,82,0
0,0,254,0,29,0
0,0,311,0,82,0
0,0,311,0,82,0
0,0,311,0,82,0
0,0,310,0,81,0
0,0,310,0,82,0
0,0,310,0,82,0
0,0,310,0,82,0
0,0,310,0,82,0
0,0,309,0,81,0
0,0,309,0,82,0
0,0,310,0,82,0
0,0,309,0,82,0
0,0,310,0,82,0
0,0,310,0,82,0
0,0,277,0,52,0
0,0,280,0,54,0
0,0,309,0,82,0
0,0,308,0,82,0
0,0,309,0,82,0
0,0,309,0,82,0
0,0,308,0,82,0
0,0,309,0,83,0
0,0,252,0,29,0
0,0,309,0,82,0
0,0,308,0,82,0
0,0,308,0,82,0
0,0,307,0,82,0
0,0,307,0,82,0
0,0,307,0,81,0
0,0,307,0,81,0
0,0,307,0,81,0
0,0,307,0,81,0
0,0,306,0,81,0
0,0,306,0,81,0
0,0,270,0,47,0
0,0,282,0,59,0
0,0,305,0,81,0
0,0,306,0,81,0
0,0,305,0,80,0
0,0,306,0,81,0
0,0,305,0,81,0
0,0,248,0,27,0
0,0,305,0,81,0
0,0,305,0,81,0
0,0,305,0,81,0
0,0,305,0,81,0
0,0,304,0,81,0
0,0,305,0,82,0
0,0,305,0,82,0
0,0,304,0,81,0
0,0,204,0,20,0
0,0,305,0,82,0
0,0,304,0,81,0
0,0,305,0,82,0
0,0,300,0,77,0
0,0,258,0,39,0
0,0,279,0,58,0
0,0,304,0,81,0
0,0,304,0,81,0
0,0,304,0,82,0
0,0,304,0,82,0
0,0,304,0,81,0
0,0,304,0,82,0
0,0,304,0,82,0
0,0,304,0,81,0
0,0,304,0,82,0
0,0,303,0,81,0
0,0,304,0,82,0
0,0,304,0,82,0
0,0,304,0,81,0
0,0,303,0,81,0
0,0,304,0,82,0
0,0,304,0,81,0
0,0,271,0,64,0
0,0,304,0,82,0
0,0,303,0,81,0
0,0,292,0,72,0
0,0,256,0,39,0
0,0,295,0,74,0
0,0,304,0,82,0
0,0,303,0,81,0
0,0,303,0,82,0
0,0,303,0,82,0
0,0,303,0,82,0
0,0,303,0,81,0
0,0,303,0,82,0
0,0,303,0,82,0
0,0,297,0,76,0
0,0,303,0,82,0
0,0,303,0,81,0
0,0,303,0,82,0
0,0,303,0,81,0
0,0,303,0,81,0
0,0,303,0,81,0
0,0,302,0,81,0
0,0,303,0,81,0
0,0,302,0,81,0
0,0,261,0,44,0
0,0,279,0,61,0
0,0,302,0,81,0
0,0,302,0,81,0
0,0,302,0,81,0
0,0,301,0,80,0
0,0,302,0,81,0
0,0,302,0,82,0
0,0,302,0,81,0
0,0,302,0,81,0
0,0,302,0,81,0
0,0,301,0,81,0
0,0,241,0,28,0
0,0,301,0,81,0
0,0,301,0,81,0
0,0,301,0,81,0
0,0,301,0,81,0
0,0,301,0,81,0
0,0,301,0,81,0
0,0,300,0,81,0
0,0,292,0,73,0
0,0,251,0,38,0
0,0,273,0,57,0
0,0,300,0,81,0
0,0,299,0,80,0
0,0,300,0,81,0
0,0,299,0,80,0
0,0,298,0,80,0
0,0,299,0,81,0
0,0,298,0,80,0
0,0,298,0,81,0
0,0,298,0,81,0
0,0,297,0,80,0
0,0,298,0,81,0
0,0,297,0,80,0
0,0,298,0,80,0
0,0,298,0,80,0
0,0,296,0,80,0
0,0,297,0,80,0
0,0,260,0,48,0
0,0,279,0,65,0
0,0,297,0,80,0
0,0,295,0,80,0
0,0,296,0,80,0
0,0,296,0,80,0
0,0,295,0,80,0
0,0,295,0,80,0
0,0,295,0,80,0
0,0,295,0,80,0
0,0,296,0,81,0
0,0,295,0,80,0
0,0,296,0,81,0
0,0,295,0,81,0
0,0,294,0,80,0
0,0,295,0,81,0
0,0,295,0,81,0
0,0,238,0,28,0
0,0,295,0,81,0
0,0,295,0,81,0
0,0,281,0,68,0
0,0,240,0,30,0
0,0,275,0,64,0
0,0,294,0,81,0
0,0,294,0,81,0
0,0,293,0,81,0
0,0,207,0,17,0
0,0,232,0,25,0
0,0,293,0,81,0
0,0,293,0,81,0
0,0,237,0,28,0
0,0,293,0,81,0
0,0,293,0,81,0
0,0,293,0,81,0
0,0,293,0,81,0
0,0,293,0,81,0
0,0,293,0,81,0
0,0,292,0,81,0
0,0,293,0,81,0
0,0,293,0,81,0
0,0,292,0,81,0
0,0,293,0,82,0
0,0,273,0,63,0
0,0,246,0,38,0
0,0,293,0,82,0
0,0,236,0,28,0
0,0,292,0,81,0
0,0,292,0,82,0
0,0,291,0,81,0
0,0,292,0,81,0
0,0,291,0,81,0
0,0,291,0,81,0
0,0,292,0,82,0
0,0,291,0,81,0
0,0,291,0,81,0
0,0,291,0,81,0
0,0,291,0,81,0
0,0,291,0,81,0
0,0,292,0,82,0
0,0,291,0,81,0
0,0,291,0,81,0
0,0,291,0,82,0
0,0,291,0,81,0
0,0,288,0,79,0
0,0,247,0,41,0
0,0,275,0,66,0
0,0,290,0,81,0
0,0,291,0,82,0
0,0,266,0,60,0
0,0,291,0,82,0
0,0,290,0,81,0
0,0,290,0,81,0
0,0,290,0,81,0
0,0,290,0,81,0
0,0,290,0,81,0
0,0,290,0,82,0
0,0,289,0,81,0
0,0,289,0,81,0
0,0,290,0,82,0
0,0,290,0,81,0
0,0,289,0,81,0
0,0,290,0,82,0
0,0,233,0,31,0
0,0,289,0,81,0
0,0,289,0,81,0
0,0,261,0,54,0
0,0,247,0,42,0
0,0,290,0,81,0
0,0,289,0,81,0
0,0,289,0,81,0
0,0,289,0,81,0
0,0,288,0,81,0
0,0,289,0,82,0
0,0,289,0,81,0
0,0,288,0,81,0
0,0,289,0,81,0
0,0,232,0,29,0
0,0,288,0,81,0
0,0,289,0,81,0
0,0,288,0,81,0
0,0,288,0,81,0
0,0,288,0,81,0
0,0,287,0,80,0
0,0,288,0,81,0
0,0,287,0,81,0
0,0,287,0,81,0
0,0,287,0,81,0
0,0,253,0,49,0
0,0,261,0,56,0
0,0,288,0,81,0
0,0,229,0,27,0
0,0,287,0,81,0
0,0,287,0,81,0
0,0,286,0,80,0
0,0,287,0,81,0
0,0,286,0,80,0
0,0,228,0,26,0
0,0,286,0,80,0
0,0,286,0,80,0
0,0,285,0,80,0
0,0,286,0,80,0
0,0,285,0,80,0
0,0,285,0,80,0
0,0,285,0,80,0
0,0,284,0,80,0
0,0,285,0,80,0
0,0,285,0,80,0
0,0,282,0,78,0
0,0,240,0,39,0
0,0,268,0,65,0
0,0,284,0,80,0
0,0,285,0,81,0
0,0,284,0,81,0
0,0,284,0,80,0
0,0,285,0,81,0
0,0,284,0,80,0
0,0,284,0,80,0
0,0,285,0,81,0
0,0,284,0,80,0
0,0,283,0,80,0
0,0,284,0,81,0
0,0,283,0,80,0
0,0,283,0,80,0
0,0,284,0,81,0
0,0,282,0,80,0
0,0,283,0,81,0
0,0,283,0,80,0
0,0,282,0,80,0
0,0,283,0,80,0
0,0,264,0,63,0
0,0,241,0,40,0
0,0,282,0,80,0
0,0,282,0,80,0
0,0,282,0,80,0
0,0,283,0,81,0
0,0,282,0,80,0
0,0,282,0,80,0
0,0,283,0,81,0
0,0,281,0,80,0
0,0,281,0,81,0
0,0,282,0,80,0
0,0,281,0,80,0
0,0,281,0,80,0
0,0,282,0,80,0
0,0,281,0,80,0
0,0,281,0,80,0
0,0,281,0,80,0
0,0,280,0,80,0
0,0,281,0,81,0
0,0,281,0,80,0
0,0,280,0,80,0
0,0,225,0,29,0
0,0,245,0,47,0
0,0,280,0,80,0
0,0,281,0,80,0
0,0,280,0,80,0
0,0,280,0,80,0
0,0,280,0,80,0
0,0,280,0,80,0
0,0,280,0,80,0
0,0,280,0,81,0
0,0,279,0,80,0
0,0,280,0,80,0
0,0,280,0,81,0
0,0,279,0,80,0
0,0,279,0,80,0
0,0,279,0,80,0
0,0,278,0,80,0
0,0,279,0,80,0
0,0,278,0,80,0
0,0,278,0,80,0
0,0,278,0,80,0
0,0,243,0,46,0
0,0,222,0,26,0
0,0,222,0,27,0
0,0,238,0,43,0
0,0,266,0,69,0
0,0,276,0,79,0
0,0,276,0,80,0
0,0,277,0,80,0
0,0,276,0,80,0
0,0,276,0,80,0
0,0,277,0,80,0
0,0,276,0,79,0
0,0,277,0,80,0
0,0,277,0,80,0
0,0,276,0,80,0
0,0,276,0,80,0
0,0,220,0,26,0
0,0,275,0,79,0
0,0,276,0,80,0
0,0,275,0,80,0
0,0,275,0,80,0
0,0,247,0,53,0
0,0,243,0,49,0
0,0,275,0,80,0
0,0,276,0,80,0
0,0,274,0,80,0
0,0,275,0,80,0
0,0,275,0,80,0
0,0,274,0,80,0
0,0,274,0,80,0
0,0,230,0,39,0
0,0,274,0,80,0
0,0,274,0,80,0
0,0,274,0,80,0
0,0,274,0,80,0
0,0,274,0,80,0
0,0,274,0,80,0
0,0,273,0,80,0
0,0,274,0,80,0
0,0,273,0,80,0
0,0,274,0,80,0
0,0,274,0,80,0
0,0,273,0,80,0
0,0,248,0,55,0
0,0,218,0,27,0
0,0,273,0,79,0
0,0,273,0,80,0
0,0,273,0,80,0
0,0,272,0,80,0
0,0,273,0,80,0
0,0,273,0,80,0
0,0,272,0,79,0
0,0,273,0,80,0
0,0,273,0,80,0
0,0,273,0,80,0
0,0,272,0,80,0
0,0,272,0,80,0
0,0,272,0,80,0
0,0,216,0,28,0
0,0,272,0,80,0
0,0,272,0,80,0
0,0,272,0,79,0
0,0,272,0,79,0
0,0,272,0,80,0
0,0,245,0,54,0
0,0,238,0,48,0
0,0,272,0,80,0
0,0,272,0,80,0
0,0,271,0,80,0
0,0,272,0,80,0
0,0,272,0,80,0
0,0,272,0,80,0
0,0,214,0,25,0
0,0,271,0,79,0
0,0,272,0,80,0
0,0,272,0,80,0
0,0,271,0,79,0
0,0,271,0,80,0
0,0,271,0,80,0
0,0,271,0,80,0
0,0,271,0,80,0
0,0,271,0,80,0
0,0,271,0,79,0
0,0,272,0,80,0
0,0,271,0,80,0
0,0,271,0,80,0
0,0,213,0,25,0
0,0,244,0,54,0
0,0,260,0,70,0
0,0,271,0,80,0
0,0,271,0,80,0
0,0,271,0,80,0
0,0,271,0,79,0
0,0,271,0,80,0
0,0,271,0,80,0
0,0,271,0,79,0
0,0,271,0,80,0
0,0,271,0,80,0
0,0,271,0,80,0
0,0,271,0,80,0
0,0,211,0,25,0
0,0,271,0,79,0
0,0,270,0,79,0
0,0,270,0,79,0
0,0,270,0,79,0
0,0,211,0,25,0
0,0,270,0,80,0
0,0,225,0,37,0
0,0,247,0,59,0
0,0,269,0,79,0
0,0,269,0,79,0
0,0,270,0,80,0
0,0,269,0,79,0
0,0,269,0,79,0
0,0,209,0,24,0
0,0,269,0,79,0
0,0,269,0,80,0
0,0,269,0,79,0
0,0,268,0,79,0
0,0,206,0,22,0
0,0,209,0,24,0
0,0,268,0,79,0
0,0,268,0,79,0
0,0,268,0,79,0
0,0,268,0,79,0
0,0,268,0,79,0
0,0,268,0,79,0
0,0,256,0,67,0
0,0,219,0,35,0
0,0,261,0,73,0
0,0,268,0,80,0
0,0,268,0,79,0
0,0,267,0,79,0
0,0,208,0,24,0
0,0,267,0,79,0
0,0,267,0,79,0
0,0,268,0,79,0
0,0,267,0,79,0
0,0,267,0,79,0
0,0,267,0,79,0
0,0,267,0,79,0
0,0,267,0,80,0
0,0,267,0,79,0
0,0,266,0,79,0
0,0,267,0,80,0
0,0,267,0,80,0
0,0,266,0,79,0
0,0,267,0,79,0
0,0,266,0,80,0
0,0,247,0,61,0
0,0,222,0,40,0
0,0,233,0,50,0
0,0,266,0,80,0
0,0,266,0,79,0
0,0,265,0,80,0
0,0,265,0,79,0
0,0,266,0,79,0
0,0,265,0,79,0
0,0,265,0,80,0
0,0,266,0,80,0
0,0,265,0,80,0
0,0,265,0,79,0
0,0,265,0,80,0
0,0,265,0,80,0
0,0,265,0,80,0
0,0,265,0,79,0
0,0,264,0,80,0
0,0,265,0,80,0
0,0,265,0,79,0
0,0,264,0,79,0
0,0,264,0,79,0
0,0,247,0,63,0
0,0,218,0,36,0
0,0,262,0,78,0
0,0,264,0,79,0
0,0,264,0,80,0
0,0,249,0,67,0
0,0,263,0,79,0
0,0,207,0,25,0
0,0,263,0,80,0
0,0,206,0,23,0
0,0,211,0,31,0
0,0,262,0,79,0
0,0,262,0,80,0
0,0,262,0,79,0
0,0,262,0,79,0
0,0,261,0,79,0
0,0,263,0,79,0
0,0,261,0,79,0
0,0,261,0,79,0
0,0,262,0,79,0
0,0,261,0,79,0
0,0,253,0,71,0
0,0,205,0,25,0
0,0,238,0,57,0
0,0,261,0,79,0
0,0,261,0,79,0
0,0,260,0,79,0
0,0,261,0,79,0
0,0,260,0,79,0
0,0,260,0,79,0
0,0,261,0,79,0
0,0,260,0,79,0
0,0,260,0,79,0
0,0,261,0,79,0
0,0,260,0,79,0
0,0,260,0,79,0
0,0,205,0,26,0
0,0,259,0,79,0
0,0,260,0,79,0
0,0,260,0,79,0
0,0,259,0,79,0
0,0,259,0,79,0
0,0,260,0,79,0
0,0,234,0,55,0
0,0,224,0,44,0
0,0,259,0,79,0
0,0,259,0,79,0
0,0,259,0,79,0
0,0,259,0,79,0
0,0,259,0,79,0
0,0,204,0,25,0
0,0,259,0,79,0
0,0,259,0,79,0
0,0,259,0,79,0
0,0,258,0,79,0
0,0,259,0,79,0
0,0,258,0,79,0
0,0,257,0,79,0
0,0,258,0,79,0
0,0,256,0,79,0
0,0,257,0,79,0
0,0,257,0,79,0
0,0,257,0,79,0
0,0,237,0,59,0
0,0,217,0,40,0
0,0,256,0,78,0
0,0,257,0,79,0
0,0,256,0,79,0
0,0,256,0,79,0
0,0,257,0,79,0
0,0,256,0,79,0
0,0,256,0,79,0
0,0,256,0,79,0
0,0,256,0,79,0
0,0,200,0,24,0
0,0,257,0,79,0
0,0,256,0,79,0
0,0,256,0,79,0
0,0,256,0,79,0
0,0,256,0,79,0
0,0,256,0,79,0
0,0,256,0,79,0
0,0,255,0,79,0
0,0,256,0,79,0
0,0,256,0,79,0
0,0,238,0,62,0
0,0,213,0,38,0
0,0,255,0,79,0
0,0,256,0,79,0
0,0,195,0,21,0
0,0,255,0,79,0
0,0,255,0,79,0
0,0,198,0,24,0
0,0,254,0,79,0
0,0,255,0,79,0
0,0,255,0,79,0
0,0,254,0,78,0
0,0,255,0,79,0
0,0,255,0,79,0
0,0,254,0,79,0
0,0,255,0,79,0
0,0,254,0,79,0
0,0,254,0,79,0
0,0,254,0,79,0
0,0,254,0,79,0
0,0,254,0,79,0
0,0,253,0,78,0
0,0,211,0,38,0
0,0,228,0,54,0
0,0,248,0,73,0
0,0,253,0,78,0
0,0,196,0,24,0
0,0,249,0,74,0
0,0,253,0,79,0
0,0,254,0,79,0
0,0,253,0,79,0
0,0,253,0,79,0
0,0,253,0,79,0
0,0,253,0,79,0
0,0,253,0,79,0
0,0,253,0,79,0
0,0,253,0,79,0
0,0,253,0,79,0
0,0,253,0,79,0
0,0,252,0,79,0
0,0,252,0,79,0
0,0,253,0,79,0
0,0,252,0,79,0
0,0,253,0,78,0
0,0,211,0,40,0
0,0,231,0,60,0
0,0,253,0,79,0
0,0,252,0,79,0
0,0,252,0,79,0
0,0,194,0,24,0
0,0,252,0,79,0
0,0,251,0,79,0
0,0,252,0,79,0
0,0,251,0,79,0
0,0,251,0,79,0
0,0,252,0,79,0
0,0,251,0,79,0
0,0,251,0,79,0
0,0,251,0,79,0
0,0,250,0,79,0
0,0,251,0,79,0
0,0,251,0,79,0
0,0,251,0,79,0
0,0,193,0,23,0
0,0,251,0,79,0
0,0,237,0,65,0
0,0,204,0,34,0
0,0,250,0,79,0
0,0,250,0,79,0
0,0,250,0,79,0
0,0,249,0,78,0
0,0,249,0,79,0
0,0,249,0,79,0
0,0,248,0,78,0
0,0,249,0,78,0
0,0,248,0,78,0
0,0,248,0,78,0
0,0,249,0,79,0
0,0,248,0,78,0
0,0,248,0,78,0
0,0,248,0,79,0
0,0,247,0,78,0
0,0,248,0,79,0
0,0,249,0,79,0
0,0,248,0,78,0
0,0,248,0,79,0
0,0,215,0,46,0
0,0,221,0,53,0
0,0,248,0,79,0
0,0,191,0,22,0
0,0,247,0,78,0
0,0,194,0,33,0
0,0,246,0,78,0
0,0,246,0,78,0
0,0,246,0,78,0
0,0,245,0,78,0
0,0,246,0,78,0
0,0,245,0,78,0
0,0,245,0,78,0
0,0,246,0,78,0
0,0,245,0,78,0
0,0,245,0,78,0
0,0,246,0,78,0
0,0,245,0,78,0
0,0,245,0,78,0
0,0,190,0,23,0
0,0,245,0,78,0
0,0,202,0,36,0
0,0,192,0,27,0
0,0,244,0,78,0
0,0,245,0,78,0
0,0,244,0,79,0
0,0,244,0,78,0
0,0,244,0,79,0
0,0,244,0,78,0
0,0,244,0,78,0
0,0,244,0,79,0
0,0,244,0,78,0
0,0,244,0,78,0
0,0,183,0,20,0
0,0,244,0,78,0
0,0,244,0,79,0
0,0,244,0,78,0
0,0,243,0,78,0
0,0,244,0,79,0
0,0,243,0,78,0
0,0,243,0,78,0
0,0,213,0,48,0
0,0,213,0,49,0
0,0,187,0,22,0
0,0,243,0,78,0
0,0,242,0,78,0
0,0,243,0,78,0
0,0,242,0,78,0
0,0,242,0,78,0
0,0,241,0,78,0
0,0,241,0,78,0
0,0,242,0,78,0
0,0,186,0,22,0
0,0,241,0,78,0
0,0,241,0,78,0
0,0,241,0,78,0
0,0,241,0,78,0
0,0,241,0,78,0
0,0,240,0,78,0
0,0,241,0,78,0
0,0,238,0,76,0
0,0,192,0,31,0
0,0,222,0,59,0
